FlowID,Protocol,Length,Time_Diff,Timestamp,App
28,TCP,167,0.09608292579650879,1740665199.19287,spotify
28,TCP,1294,0.0,1740665199.19287,spotify
28,TCP,895,0.0,1740665199.19287,spotify
28,TCP,1152,0.0,1740665199.19287,spotify
28,TCP,132,0.0,1740665199.19287,spotify
28,TCP,86,2.9087066650390625e-05,1740665199.192899,spotify
28,TCP,86,9.703636169433594e-05,1740665199.192996,spotify
28,TCP,132,0.0004830360412597656,1740665199.193479,spotify
28,TCP,86,0.0033369064331054688,1740665199.196816,spotify
28,TCP,163,0.0045680999755859375,1740665199.201384,spotify
28,TCP,1294,0.0,1740665199.201384,spotify
28,TCP,1294,0.0,1740665199.201384,spotify
28,TCP,86,2.5033950805664062e-05,1740665199.201409,spotify
28,TCP,592,0.0013837814331054688,1740665199.202793,spotify
28,TCP,132,1.1920928955078125e-06,1740665199.202794,spotify
28,TCP,86,2.193450927734375e-05,1740665199.202816,spotify
28,TCP,132,0.0011529922485351562,1740665199.203969,spotify
28,TCP,86,0.012814998626708984,1740665199.216784,spotify
28,TCP,1294,0.016051054000854492,1740665199.232835,spotify
28,TCP,1294,0.0,1740665199.232835,spotify
28,TCP,1294,0.0,1740665199.232835,spotify
28,TCP,3676,0.0,1740665199.232835,spotify
28,TCP,86,2.8848648071289062e-05,1740665199.232864,spotify
28,TCP,86,0.000244140625,1740665199.233108,spotify
28,TCP,86,4.1961669921875e-05,1740665199.23315,spotify
28,TCP,86,2.5987625122070312e-05,1740665199.233176,spotify
28,TCP,1294,0.0003440380096435547,1740665199.23352,spotify
28,TCP,86,1.1920928955078125e-05,1740665199.233532,spotify
28,TCP,1294,0.003322124481201172,1740665199.236854,spotify
28,TCP,1294,0.0,1740665199.236854,spotify
28,TCP,3676,0.0,1740665199.236854,spotify
28,TCP,86,3.886222839355469e-05,1740665199.236893,spotify
28,TCP,86,7.700920104980469e-05,1740665199.23697,spotify
28,TCP,86,3.504753112792969e-05,1740665199.237005,spotify
28,TCP,1294,0.0045719146728515625,1740665199.241577,spotify
28,TCP,1294,0.0,1740665199.241577,spotify
28,TCP,86,3.504753112792969e-05,1740665199.241612,spotify
28,TCP,86,9.799003601074219e-05,1740665199.24171,spotify
28,TCP,1294,0.0005459785461425781,1740665199.242256,spotify
28,TCP,3710,0.0,1740665199.242256,spotify
28,TCP,86,2.7179718017578125e-05,1740665199.242283,spotify
28,TCP,86,7.390975952148438e-05,1740665199.242357,spotify
28,TCP,1924,0.00042891502380371094,1740665199.242786,spotify
28,TCP,86,2.002716064453125e-05,1740665199.242806,spotify
28,TCP,500,0.47281503677368164,1740665199.715621,spotify
28,TCP,1287,0.0001621246337890625,1740665199.715783,spotify
28,TCP,1474,0.00015878677368164062,1740665199.715942,spotify
28,TCP,1474,1.1920928955078125e-06,1740665199.715943,spotify
28,TCP,1474,9.5367431640625e-07,1740665199.715944,spotify
28,TCP,1474,0.0,1740665199.715944,spotify
28,TCP,1230,9.5367431640625e-07,1740665199.715945,spotify
28,TCP,86,0.003053903579711914,1740665199.718999,spotify
28,TCP,86,1.1920928955078125e-06,1740665199.719,spotify
28,TCP,86,0.0,1740665199.719,spotify
28,TCP,86,0.0,1740665199.719,spotify
28,TCP,86,0.0,1740665199.719,spotify
28,TCP,1230,0.011305809020996094,1740665199.730306,spotify
28,TCP,86,0.0010991096496582031,1740665199.731405,spotify
28,TCP,86,0.0,1740665199.731405,spotify
28,TCP,98,0.002569913864135742,1740665199.733975,spotify
28,TCP,707,0.0440821647644043,1740665199.778057,spotify
28,TCP,674,0.006124019622802734,1740665199.784181,spotify
28,TCP,2862,0.0,1740665199.784181,spotify
28,TCP,86,2.288818359375e-05,1740665199.784204,spotify
28,TCP,86,0.00022101402282714844,1740665199.784425,spotify
28,TCP,13723,0.0030798912048339844,1740665199.787505,spotify
28,TCP,86,3.0040740966796875e-05,1740665199.787535,spotify
28,TCP,19518,8.296966552734375e-05,1740665199.787618,spotify
28,TCP,86,7.152557373046875e-06,1740665199.787625,spotify
28,TCP,3497,0.0054628849029541016,1740665199.793088,spotify
28,TCP,32912,0.0,1740665199.793088,spotify
28,TCP,86,3.1948089599609375e-05,1740665199.79312,spotify
28,TCP,86,7.915496826171875e-05,1740665199.793199,spotify
28,TCP,54218,6.198883056640625e-05,1740665199.793261,spotify
28,TCP,86,9.059906005859375e-06,1740665199.79327,spotify
28,TCP,22294,4.696846008300781e-05,1740665199.793317,spotify
28,TCP,86,3.814697265625e-06,1740665199.793321,spotify
28,TCP,17517,0.002321004867553711,1740665199.795642,spotify
28,TCP,86,3.814697265625e-05,1740665199.79568,spotify
28,TCP,161,0.0008399486541748047,1740665199.79652,spotify
28,TCP,395,0.0,1740665199.79652,spotify
28,TCP,132,0.0,1740665199.79652,spotify
28,TCP,86,0.00023698806762695312,1740665199.796757,spotify
28,TCP,132,0.0003609657287597656,1740665199.797118,spotify
28,TCP,86,0.0029709339141845703,1740665199.800089,spotify
28,TCP,502,0.0718851089477539,1740665199.871974,spotify
28,TCP,920,0.0009710788726806641,1740665199.872945,spotify
28,TCP,1474,0.00026488304138183594,1740665199.87321,spotify
28,TCP,1474,9.5367431640625e-07,1740665199.873211,spotify
28,TCP,1474,1.1920928955078125e-06,1740665199.873212,spotify
28,TCP,497,0.0,1740665199.873212,spotify
28,TCP,86,0.0016968250274658203,1740665199.874909,spotify
28,TCP,86,0.002376079559326172,1740665199.877285,spotify
28,TCP,86,0.0,1740665199.877285,spotify
28,TCP,86,0.0,1740665199.877285,spotify
28,TCP,86,0.0,1740665199.877285,spotify
28,TCP,86,0.0,1740665199.877285,spotify
28,TCP,161,0.1220710277557373,1740665199.999356,spotify
28,TCP,364,0.0,1740665199.999356,spotify
28,TCP,132,0.0,1740665199.999356,spotify
28,TCP,86,0.0003719329833984375,1740665199.999728,spotify
28,TCP,132,0.00015211105346679688,1740665199.99988,spotify
28,TCP,86,0.0027549266815185547,1740665200.002635,spotify
28,TCP,494,0.0438230037689209,1740665200.046458,spotify
28,TCP,523,0.000885009765625,1740665200.047343,spotify
28,TCP,86,0.0017268657684326172,1740665200.04907,spotify
28,TCP,86,0.0008771419525146484,1740665200.049947,spotify
28,TCP,707,0.02352595329284668,1740665200.073473,spotify
28,TCP,531,0.0025680065155029297,1740665200.076041,spotify
28,TCP,465,0.00023603439331054688,1740665200.076277,spotify
28,TCP,674,0.0008909702301025391,1740665200.077168,spotify
28,TCP,86,2.5033950805664062e-05,1740665200.077193,spotify
28,TCP,12578,0.002526998519897461,1740665200.07972,spotify
28,TCP,86,4.291534423828125e-05,1740665200.079763,spotify
28,TCP,4007,0.0046291351318359375,1740665200.084392,spotify
28,TCP,24376,0.0,1740665200.084392,spotify
28,TCP,86,3.886222839355469e-05,1740665200.084431,spotify
28,TCP,86,0.00017309188842773438,1740665200.084604,spotify
28,TCP,86,0.0001010894775390625,1740665200.084705,spotify
28,TCP,32912,0.0,1740665200.084705,spotify
28,TCP,86,2.193450927734375e-05,1740665200.084727,spotify
28,TCP,86,0.0001049041748046875,1740665200.084832,spotify
28,TCP,8414,0.0,1740665200.084832,spotify
28,TCP,86,1.2159347534179688e-05,1740665200.084844,spotify
28,TCP,32565,0.005307912826538086,1740665200.090152,spotify
28,TCP,86,3.504753112792969e-05,1740665200.090187,spotify
28,TCP,51117,0.0002770423889160156,1740665200.090464,spotify
28,TCP,86,0.0001399517059326172,1740665200.090604,spotify
28,TCP,167,0.018576860427856445,1740665200.109181,spotify
28,TCP,302,0.0,1740665200.109181,spotify
28,TCP,132,0.0,1740665200.109181,spotify
28,TCP,86,0.0005400180816650391,1740665200.109721,spotify
28,TCP,132,0.0002040863037109375,1740665200.109925,spotify
28,TCP,86,0.0074388980865478516,1740665200.117364,spotify
28,TCP,707,0.02149200439453125,1740665200.138856,spotify
28,TCP,526,0.00191497802734375,1740665200.140771,spotify
28,TCP,465,0.00017213821411132812,1740665200.140943,spotify
28,TCP,86,0.0074388980865478516,1740665200.148382,spotify
28,TCP,86,9.5367431640625e-07,1740665200.148383,spotify
28,TCP,674,0.0,1740665200.148383,spotify
28,TCP,16499,0.0,1740665200.148383,spotify
28,TCP,86,3.0040740966796875e-05,1740665200.148413,spotify
28,TCP,86,0.00010895729064941406,1740665200.148522,spotify
28,TCP,20906,5.817413330078125e-05,1740665200.14858,spotify
28,TCP,86,6.9141387939453125e-06,1740665200.148587,spotify
28,TCP,86,0.0027310848236083984,1740665200.151318,spotify
4,TCP,66,0.0001499652862548828,1740665200.151468,spotify
28,TCP,86,1.9073486328125e-06,1740665200.15147,spotify
28,TCP,86,0.0,1740665200.15147,spotify
28,TCP,1417,0.0033931732177734375,1740665200.154863,spotify
28,TCP,32912,0.0,1740665200.154863,spotify
28,TCP,86,3.886222839355469e-05,1740665200.154902,spotify
28,TCP,86,8.296966552734375e-05,1740665200.154985,spotify
28,TCP,54218,7.104873657226562e-05,1740665200.155056,spotify
28,TCP,86,1.0967254638671875e-05,1740665200.155067,spotify
28,TCP,40484,4.291534423828125e-05,1740665200.15511,spotify
28,TCP,86,7.152557373046875e-06,1740665200.155117,spotify
28,TCP,86,0.0016238689422607422,1740665200.156741,spotify
28,TCP,86,0.0,1740665200.156741,spotify
28,TCP,86,0.05274200439453125,1740665200.209483,spotify
0,TCP,66,0.023446083068847656,1740665200.232929,spotify
28,TCP,167,0.0007069110870361328,1740665200.233636,spotify
28,TCP,1294,0.0,1740665200.233636,spotify
28,TCP,979,0.0,1740665200.233636,spotify
28,TCP,1191,0.0,1740665200.233636,spotify
28,TCP,132,0.0,1740665200.233636,spotify
28,TCP,86,2.7179718017578125e-05,1740665200.233663,spotify
28,TCP,86,8.893013000488281e-05,1740665200.233752,spotify
28,TCP,132,0.0014920234680175781,1740665200.235244,spotify
28,TCP,86,0.009286880493164062,1740665200.244531,spotify
28,TCP,494,0.003036975860595703,1740665200.247568,spotify
28,TCP,924,0.0003161430358886719,1740665200.247884,spotify
28,TCP,1474,0.00023508071899414062,1740665200.248119,spotify
28,TCP,1140,1.9073486328125e-06,1740665200.248121,spotify
28,TCP,86,0.008475065231323242,1740665200.256596,spotify
28,TCP,86,9.5367431640625e-07,1740665200.256597,spotify
28,TCP,86,0.0,1740665200.256597,spotify
28,TCP,1294,0.016932964324951172,1740665200.27353,spotify
28,TCP,1294,9.5367431640625e-07,1740665200.273531,spotify
28,TCP,1294,0.0,1740665200.273531,spotify
28,TCP,3676,0.0,1740665200.273531,spotify
28,TCP,86,2.6941299438476562e-05,1740665200.273558,spotify
28,TCP,86,0.00010704994201660156,1740665200.273665,spotify
28,TCP,86,2.9087066650390625e-05,1740665200.273694,spotify
28,TCP,86,2.09808349609375e-05,1740665200.273715,spotify
28,TCP,1294,0.0018839836120605469,1740665200.275599,spotify
28,TCP,1294,0.0,1740665200.275599,spotify
28,TCP,1294,0.0,1740665200.275599,spotify
28,TCP,3676,0.0,1740665200.275599,spotify
28,TCP,86,1.9073486328125e-05,1740665200.275618,spotify
28,TCP,86,7.081031799316406e-05,1740665200.275689,spotify
28,TCP,86,2.4080276489257812e-05,1740665200.275713,spotify
28,TCP,86,1.9073486328125e-05,1740665200.275732,spotify
28,TCP,1294,0.004953861236572266,1740665200.280686,spotify
28,TCP,86,2.3126602172851562e-05,1740665200.280709,spotify
28,TCP,1294,0.00013399124145507812,1740665200.280843,spotify
28,TCP,86,5.9604644775390625e-06,1740665200.280849,spotify
28,TCP,1294,0.00030112266540527344,1740665200.28115,spotify
28,TCP,86,8.821487426757812e-06,1740665200.281159,spotify
28,TCP,3710,0.001032114028930664,1740665200.282191,spotify
28,TCP,86,2.6941299438476562e-05,1740665200.282218,spotify
28,TCP,1925,0.0006859302520751953,1740665200.282904,spotify
28,TCP,86,2.5987625122070312e-05,1740665200.28293,spotify
28,TCP,167,0.03780007362365723,1740665200.32073,spotify
28,TCP,359,0.0,1740665200.32073,spotify
28,TCP,132,0.0,1740665200.32073,spotify
28,TCP,167,0.0,1740665200.32073,spotify
28,TCP,1294,0.0,1740665200.32073,spotify
28,TCP,888,0.0,1740665200.32073,spotify
28,TCP,1157,0.0,1740665200.32073,spotify
28,TCP,86,4.601478576660156e-05,1740665200.320776,spotify
28,TCP,86,9.012222290039062e-05,1740665200.320866,spotify
28,TCP,132,0.0003609657287597656,1740665200.321227,spotify
28,TCP,86,0.0035479068756103516,1740665200.324775,spotify
28,TCP,1294,0.07369303703308105,1740665200.398468,spotify
28,TCP,1294,0.0,1740665200.398468,spotify
28,TCP,1294,0.0,1740665200.398468,spotify
28,TCP,3710,0.0,1740665200.398468,spotify
28,TCP,6126,0.0,1740665200.398468,spotify
28,TCP,86,3.504753112792969e-05,1740665200.398503,spotify
28,TCP,86,0.00013303756713867188,1740665200.398636,spotify
28,TCP,7334,4.1961669921875e-05,1740665200.398678,spotify
28,TCP,86,-9.5367431640625e-07,1740665200.398677,spotify
28,TCP,3065,9.5367431640625e-07,1740665200.398678,spotify
28,TCP,86,0.00010204315185546875,1740665200.39878,spotify
28,TCP,86,4.696846008300781e-05,1740665200.398827,spotify
28,TCP,649,0.002688884735107422,1740665200.401516,spotify
28,TCP,98,2.09808349609375e-05,1740665200.401537,spotify
28,TCP,86,0.26178407669067383,1740665200.663321,spotify
28,TCP,86,0.00029087066650390625,1740665200.663612,spotify
28,TCP,86,0.00575709342956543,1740665200.669369,spotify
28,TCP,86,0.0,1740665200.669369,spotify
28,TCP,117,0.34644412994384766,1740665201.015813,spotify
28,TCP,86,0.00012087821960449219,1740665201.015934,spotify
28,TCP,86,0.0021820068359375,1740665201.018116,spotify
28,TCP,117,9.5367431640625e-07,1740665201.018117,spotify
28,TCP,74,2.9087066650390625e-05,1740665201.018146,spotify
28,TCP,86,0.00020599365234375,1740665201.018352,spotify
28,TCP,74,1.0967254638671875e-05,1740665201.018363,spotify
28,TCP,86,0.15694093704223633,1740665201.175304,spotify
28,TCP,86,0.0001430511474609375,1740665201.175447,spotify
13,TCP,66,9.5367431640625e-07,1740665201.175448,spotify
28,TCP,86,0.0038840770721435547,1740665201.179332,spotify
28,TCP,86,0.0,1740665201.179332,spotify
24,TCP,66,0.07488393783569336,1740665201.254216,spotify
28,TCP,707,0.00849294662475586,1740665201.262709,spotify
28,TCP,674,0.011088132858276367,1740665201.273797,spotify
28,TCP,16499,0.0,1740665201.273797,spotify
28,TCP,86,3.0040740966796875e-05,1740665201.273827,spotify
28,TCP,86,0.00011491775512695312,1740665201.273942,spotify
28,TCP,23646,5.1021575927734375e-05,1740665201.273993,spotify
28,TCP,86,7.867813110351562e-06,1740665201.274001,spotify
28,TCP,32912,4.410743713378906e-05,1740665201.274045,spotify
28,TCP,86,1.1920928955078125e-05,1740665201.274057,spotify
28,TCP,23682,5.1975250244140625e-05,1740665201.274109,spotify
28,TCP,86,8.106231689453125e-06,1740665201.274117,spotify
28,TCP,30622,0.010847091674804688,1740665201.284964,spotify
28,TCP,86,5.1021575927734375e-05,1740665201.285015,spotify
28,TCP,38989,0.00020694732666015625,1740665201.285222,spotify
28,TCP,86,2.193450927734375e-05,1740665201.285244,spotify
28,TCP,1474,0.0808420181274414,1740665201.366086,spotify
28,TCP,1218,9.059906005859375e-06,1740665201.366095,spotify
28,TCP,86,0.0039708614349365234,1740665201.370066,spotify
28,TCP,86,0.0,1740665201.370066,spotify
28,TCP,181,0.10018301010131836,1740665201.470249,spotify
28,TCP,1294,0.00015115737915039062,1740665201.4704,spotify
28,TCP,869,0.0,1740665201.4704,spotify
28,TCP,132,0.0,1740665201.4704,spotify
28,TCP,86,0.00014591217041015625,1740665201.470546,spotify
28,TCP,132,0.00040602684020996094,1740665201.470952,spotify
28,TCP,86,0.0028879642486572266,1740665201.47384,spotify
14,TCP,66,0.21357393264770508,1740665201.687414,spotify
25,TCP,66,0.07139897346496582,1740665201.758813,spotify
28,TCP,86,0.4405970573425293,1740665202.19941,spotify
28,TCP,86,0.00025010108947753906,1740665202.19966,spotify
28,TCP,86,4.601478576660156e-05,1740665202.199706,spotify
28,TCP,86,0.00018095970153808594,1740665202.199887,spotify
28,TCP,86,0.00013399124145507812,1740665202.200021,spotify
28,TCP,86,0.00442194938659668,1740665202.204443,spotify
28,TCP,86,0.0,1740665202.204443,spotify
28,TCP,86,0.05025601387023926,1740665202.254699,spotify
28,TCP,86,0.005580902099609375,1740665202.26028,spotify
28,TCP,86,0.0035691261291503906,1740665202.263849,spotify
28,,198,0.9266080856323242,1740665203.190457,spotify
28,,130,0.0049648284912109375,1740665203.195422,spotify
28,,130,0.0002951622009277344,1740665203.195717,spotify
5,TCP,66,0.027748823165893555,1740665203.223466,spotify
1,TCP,66,0.05902814865112305,1740665203.282494,spotify
28,,130,0.0928950309753418,1740665203.375389,spotify
28,,130,0.00541996955871582,1740665203.380809,spotify
28,TCP,86,0.3545260429382324,1740665203.735335,spotify
28,TCP,86,0.02584099769592285,1740665203.761176,spotify
28,,60,0.13796186447143555,1740665203.899138,spotify
28,,60,9.5367431640625e-07,1740665203.899139,spotify
28,,60,0.0,1740665203.899139,spotify
28,,60,0.0,1740665203.899139,spotify
28,,60,2.2526180744171143,1740665206.151757,spotify
28,,60,0.0,1740665206.151757,spotify
28,TCP,86,0.14986610412597656,1740665206.301623,spotify
28,TCP,86,0.00018286705017089844,1740665206.301806,spotify
28,TCP,86,0.008774042129516602,1740665206.31058,spotify
28,TCP,86,9.5367431640625e-07,1740665206.310581,spotify
28,TCP,86,0.496959924697876,1740665206.807541,spotify
28,TCP,86,0.059989213943481445,1740665206.86753,spotify
28,,60,0.10300278663635254,1740665206.970533,spotify
28,,42,1.621246337890625e-05,1740665206.970549,spotify
35,TCP,86,0.0,1740664278.039533,youtube
35,TCP,86,0.00019621849060058594,1740664278.039729,youtube
35,TCP,86,0.0030579566955566406,1740664278.042787,youtube
35,TCP,86,0.0,1740664278.042787,youtube
35,TCP,86,1.0206968784332275,1740664279.063484,youtube
35,TCP,86,0.0023469924926757812,1740664279.065831,youtube
13,UDP,95,0.0020520687103271484,1740664279.067883,youtube
28,UDP,155,0.005294084548950195,1740664279.073177,youtube
3,TCP,74,0.0005638599395751953,1740664279.073741,youtube
0,TCP,74,0.0028400421142578125,1740664279.076581,youtube
3,TCP,66,4.696846008300781e-05,1740664279.076628,youtube
3,TCP,271,0.0009870529174804688,1740664279.077615,youtube
0,TCP,66,0.003838062286376953,1740664279.081453,youtube
0,TCP,4106,0.05388188362121582,1740664279.135335,youtube
3,TCP,66,3.409385681152344e-05,1740664279.135369,youtube
3,TCP,159,0.0006978511810302734,1740664279.136067,youtube
35,TCP,521,0.0018401145935058594,1740664279.137907,youtube
0,TCP,66,0.0015308856964111328,1740664279.139438,youtube
0,TCP,361,0.0,1740664279.139438,youtube
0,TCP,135,0.0,1740664279.139438,youtube
35,TCP,86,0.003208160400390625,1740664279.142646,youtube
0,TCP,135,0.0069048404693603516,1740664279.149551,youtube
3,TCP,78,2.2172927856445312e-05,1740664279.149573,youtube
35,TCP,787,0.1306769847869873,1740664279.28025,youtube
35,TCP,86,5.1021575927734375e-05,1740664279.280301,youtube
3,TCP,165,0.00518798828125,1740664279.285489,youtube
3,TCP,104,0.0006299018859863281,1740664279.286119,youtube
0,TCP,104,0.0024940967559814453,1740664279.288613,youtube
3,TCP,66,2.193450927734375e-05,1740664279.288635,youtube
0,TCP,66,0.005178928375244141,1740664279.293814,youtube
3,TCP,1574,0.038987159729003906,1740664279.332801,youtube
0,TCP,66,0.0026319026947021484,1740664279.335433,youtube
0,TCP,66,0.0,1740664279.335433,youtube
35,TCP,652,0.009005069732666016,1740664279.344438,youtube
35,TCP,400,0.00023889541625976562,1740664279.344677,youtube
35,TCP,1474,0.003031015396118164,1740664279.347708,youtube
35,TCP,1474,6.9141387939453125e-06,1740664279.347715,youtube
35,TCP,1474,0.0,1740664279.347715,youtube
35,TCP,305,0.0,1740664279.347715,youtube
35,TCP,86,0.008599996566772461,1740664279.356315,youtube
35,TCP,86,0.0,1740664279.356315,youtube
35,TCP,86,0.0,1740664279.356315,youtube
35,TCP,86,0.0,1740664279.356315,youtube
35,TCP,86,0.0,1740664279.356315,youtube
3,TCP,108,0.014205217361450195,1740664279.37052,youtube
35,TCP,128,0.0032918453216552734,1740664279.373812,youtube
0,TCP,66,0.0038881301879882812,1740664279.3777,youtube
35,TCP,86,0.0,1740664279.3777,youtube
3,TCP,1284,0.014848947525024414,1740664279.392549,youtube
0,TCP,66,0.0066089630126953125,1740664279.399158,youtube
35,TCP,311,0.008733987808227539,1740664279.407892,youtube
35,TCP,400,0.00022101402282714844,1740664279.408113,youtube
35,TCP,1474,0.0001239776611328125,1740664279.408237,youtube
35,TCP,741,9.5367431640625e-07,1740664279.408238,youtube
35,TCP,86,0.0018651485443115234,1740664279.410103,youtube
35,TCP,86,0.0,1740664279.410103,youtube
35,TCP,86,0.00027489662170410156,1740664279.410378,youtube
35,TCP,86,0.0,1740664279.410378,youtube
0,TCP,1466,0.042450904846191406,1740664279.452829,youtube
0,TCP,310,0.0,1740664279.452829,youtube
3,TCP,66,3.600120544433594e-05,1740664279.452865,youtube
3,TCP,66,0.00021600723266601562,1740664279.453081,youtube
0,TCP,104,0.0010499954223632812,1740664279.454131,youtube
0,TCP,112,0.0,1740664279.454131,youtube
3,TCP,66,3.504753112792969e-05,1740664279.454166,youtube
3,TCP,66,6.413459777832031e-05,1740664279.45423,youtube
3,TCP,112,0.001981019973754883,1740664279.456211,youtube
0,TCP,66,0.0027239322662353516,1740664279.458935,youtube
35,TCP,163,0.008823871612548828,1740664279.467759,youtube
35,TCP,155,0.0,1740664279.467759,youtube
35,TCP,124,0.0,1740664279.467759,youtube
35,TCP,86,0.0017390251159667969,1740664279.469498,youtube
35,TCP,132,0.0010180473327636719,1740664279.470516,youtube
35,TCP,132,8.20159912109375e-05,1740664279.470598,youtube
35,TCP,1443,0.0017290115356445312,1740664279.472327,youtube
35,TCP,86,0.004789113998413086,1740664279.477116,youtube
35,TCP,86,0.0,1740664279.477116,youtube
35,TCP,1294,0.056935787200927734,1740664279.534052,youtube
35,TCP,1294,1.1920928955078125e-06,1740664279.534053,youtube
35,TCP,86,0.00010991096496582031,1740664279.534163,youtube
35,TCP,299,0.0008530616760253906,1740664279.535016,youtube
35,TCP,124,0.0,1740664279.535016,youtube
35,TCP,132,0.0,1740664279.535016,youtube
35,TCP,86,0.001361846923828125,1740664279.536378,youtube
35,TCP,132,0.00023317337036132812,1740664279.536611,youtube
35,TCP,86,0.0019068717956542969,1740664279.538518,youtube
35,TCP,1474,0.019659996032714844,1740664279.558178,youtube
35,TCP,998,7.152557373046875e-06,1740664279.558185,youtube
35,TCP,86,0.00279998779296875,1740664279.560985,youtube
35,TCP,86,0.0,1740664279.560985,youtube
35,TCP,474,0.07589387893676758,1740664279.636879,youtube
35,TCP,1294,0.0,1740664279.636879,youtube
35,TCP,1294,0.0,1740664279.636879,youtube
35,TCP,86,0.00010704994201660156,1740664279.636986,youtube
35,TCP,1122,0.0010700225830078125,1740664279.638056,youtube
35,TCP,1294,0.0230410099029541,1740664279.661097,youtube
35,TCP,1294,0.0,1740664279.661097,youtube
35,TCP,1294,0.0,1740664279.661097,youtube
35,TCP,1294,0.0,1740664279.661097,youtube
35,TCP,1294,9.5367431640625e-07,1740664279.661098,youtube
35,TCP,1294,0.0,1740664279.661098,youtube
35,TCP,1294,0.0,1740664279.661098,youtube
35,TCP,353,0.0,1740664279.661098,youtube
35,TCP,86,2.4080276489257812e-05,1740664279.661122,youtube
35,TCP,1294,0.00011396408081054688,1740664279.661236,youtube
35,TCP,1294,0.0,1740664279.661236,youtube
35,TCP,4332,0.0,1740664279.661236,youtube
35,TCP,1294,0.0,1740664279.661236,youtube
35,TCP,1294,0.0,1740664279.661236,youtube
35,TCP,1294,1.4066696166992188e-05,1740664279.66125,youtube
35,TCP,1294,0.0,1740664279.66125,youtube
35,TCP,1294,0.0,1740664279.66125,youtube
35,TCP,866,0.0,1740664279.66125,youtube
35,TCP,917,0.0,1740664279.66125,youtube
35,TCP,411,0.0,1740664279.66125,youtube
35,TCP,201,0.0,1740664279.66125,youtube
35,TCP,329,0.0,1740664279.66125,youtube
35,TCP,86,0.0001728534698486328,1740664279.661423,youtube
35,TCP,137,0.00432896614074707,1740664279.665752,youtube
35,TCP,213,0.0,1740664279.665752,youtube
35,TCP,1237,0.0,1740664279.665752,youtube
35,TCP,1294,0.0,1740664279.665752,youtube
35,TCP,1294,0.0,1740664279.665752,youtube
35,TCP,1294,0.0,1740664279.665752,youtube
35,TCP,1181,0.0,1740664279.665752,youtube
35,TCP,1294,0.0,1740664279.665752,youtube
35,TCP,86,3.910064697265625e-05,1740664279.665791,youtube
35,TCP,1294,0.00012087821960449219,1740664279.665912,youtube
35,TCP,1146,0.0,1740664279.665912,youtube
35,TCP,86,0.000698089599609375,1740664279.66661,youtube
35,TCP,761,0.005373954772949219,1740664279.671984,youtube
35,TCP,86,0.016910076141357422,1740664279.688894,youtube
35,TCP,128,0.007003068923950195,1740664279.695897,youtube
15,UDP,91,0.007578849792480469,1740664279.703476,youtube
16,UDP,82,0.00030803680419921875,1740664279.703784,youtube
35,TCP,1294,0.0005130767822265625,1740664279.704297,youtube
35,TCP,1120,0.0,1740664279.704297,youtube
35,TCP,1294,0.0,1740664279.704297,youtube
35,TCP,1294,0.0,1740664279.704297,youtube
35,TCP,1294,0.0,1740664279.704297,youtube
35,TCP,1228,0.0,1740664279.704297,youtube
35,TCP,1294,0.0,1740664279.704297,youtube
35,TCP,1294,0.0,1740664279.704297,youtube
35,TCP,1294,2.7894973754882812e-05,1740664279.704325,youtube
35,TCP,1294,0.0,1740664279.704325,youtube
35,TCP,1294,0.0,1740664279.704325,youtube
35,TCP,1294,0.0,1740664279.704325,youtube
35,TCP,763,0.0,1740664279.704325,youtube
35,TCP,1294,0.0,1740664279.704325,youtube
35,TCP,1294,0.0,1740664279.704325,youtube
35,TCP,1294,0.0,1740664279.704325,youtube
35,TCP,1294,1.811981201171875e-05,1740664279.704343,youtube
35,TCP,1294,0.0,1740664279.704343,youtube
35,TCP,133,0.0,1740664279.704343,youtube
35,TCP,1294,0.0,1740664279.704343,youtube
35,TCP,1294,0.0,1740664279.704343,youtube
35,TCP,1294,0.0,1740664279.704343,youtube
35,TCP,1294,0.0,1740664279.704343,youtube
35,TCP,784,0.0,1740664279.704343,youtube
35,TCP,86,1.5020370483398438e-05,1740664279.704358,youtube
35,TCP,86,2.5987625122070312e-05,1740664279.704384,youtube
10,UDP,88,0.0035300254821777344,1740664279.707914,youtube
30,UDP,151,0.010869979858398438,1740664279.718784,youtube
31,UDP,142,0.0,1740664279.718784,youtube
25,UDP,104,9.5367431640625e-07,1740664279.718785,youtube
35,TCP,1294,0.0,1740664279.718785,youtube
35,TCP,1294,0.0,1740664279.718785,youtube
35,TCP,1294,0.0,1740664279.718785,youtube
35,TCP,1294,0.0,1740664279.718785,youtube
35,TCP,1217,0.0,1740664279.718785,youtube
35,TCP,86,5.698204040527344e-05,1740664279.718842,youtube
35,TCP,1294,0.00015306472778320312,1740664279.718995,youtube
35,TCP,1294,0.0,1740664279.718995,youtube
35,TCP,1294,0.0,1740664279.718995,youtube
35,TCP,1294,0.0,1740664279.718995,youtube
35,TCP,1294,0.0,1740664279.718995,youtube
35,TCP,1294,9.5367431640625e-07,1740664279.718996,youtube
35,TCP,86,0.00019502639770507812,1740664279.719191,youtube
35,TCP,94,0.0014660358428955078,1740664279.720657,youtube
35,TCP,94,0.0015408992767333984,1740664279.722198,youtube
35,TCP,94,0.00045800209045410156,1740664279.722656,youtube
35,TCP,1294,0.0036160945892333984,1740664279.726272,youtube
35,TCP,1294,0.0,1740664279.726272,youtube
35,TCP,7215,0.0,1740664279.726272,youtube
