Length,Time_Diff,FlowID,Protocol_UDP,Actual_App,Predicted_With_FlowID,Predicted_Without_FlowID
1078,9.5367431640625e-07,7,True,zoom,zoom,zoom
1287,0.0005269050598144,6,True,zoom,zoom,zoom
123,0.0,60,True,firefox,firefox,firefox
1175,0.0050809383392333,6,True,zoom,zoom,zoom
1078,0.0,7,True,zoom,zoom,zoom
788,0.0051431655883789,35,False,youtube,youtube,youtube
1236,0.0030000209808349,6,True,zoom,zoom,zoom
4250,0.0004961490631103,35,False,youtube,youtube,youtube
1177,0.0,6,True,zoom,zoom,zoom
123,0.0089881420135498,6,True,zoom,zoom,google
583,0.0,42,False,google,google,youtube
702,0.0007619857788085,42,False,google,google,spotify
296,0.0008959770202636,16,True,zoom,zoom,zoom
1294,0.0,35,False,youtube,youtube,google
1214,3.981590270996094e-05,6,True,zoom,zoom,zoom
66,0.0015630722045898,44,False,firefox,firefox,zoom
1232,0.0,6,True,zoom,zoom,zoom
94,0.0014901161193847,84,False,firefox,firefox,youtube
1078,0.0108110904693603,7,True,zoom,zoom,zoom
86,0.0001840591430664,28,False,spotify,spotify,spotify
1294,9.5367431640625e-07,42,False,google,google,youtube
601,0.0,42,False,google,google,firefox
1078,1.1920928955078125e-06,7,True,zoom,zoom,zoom
1208,9.5367431640625e-07,6,True,zoom,zoom,zoom
66,0.0008659362792968,44,False,firefox,firefox,zoom
60,1.0303051471710205,35,False,youtube,youtube,spotify
66,2.5987625122070312e-05,8,False,firefox,firefox,firefox
787,0.0017380714416503,35,False,youtube,youtube,spotify
288,0.0204420089721679,16,True,zoom,zoom,zoom
1078,0.0,7,True,zoom,zoom,zoom
86,0.0001211166381835,35,False,youtube,youtube,youtube
86,1.5974044799804688e-05,21,False,zoom,zoom,youtube
11266,0.0015301704406738,79,False,firefox,firefox,youtube
1254,0.0118930339813232,6,True,zoom,zoom,zoom
426,0.0335450172424316,44,False,firefox,firefox,firefox
149,0.0029451847076416,16,True,zoom,zoom,zoom
86,2.8848648071289062e-05,35,False,youtube,youtube,youtube
1218,9.059906005859377e-06,28,False,spotify,spotify,zoom
1466,0.0,79,False,firefox,firefox,firefox
22466,2.002716064453125e-05,79,False,firefox,firefox,firefox
102,0.0,28,True,spotify,spotify,zoom
1203,9.5367431640625e-07,79,False,firefox,firefox,zoom
2502,0.0,35,False,youtube,youtube,google
268,0.0,28,False,spotify,spotify,firefox
1284,0.0,6,True,zoom,zoom,zoom
1284,0.0148489475250244,3,False,youtube,firefox,zoom
167,0.037626028060913,28,False,spotify,spotify,youtube
1294,0.000133991241455,28,False,spotify,spotify,google
220,0.0013399124145507,42,False,google,google,youtube
1078,0.0070991516113281,7,True,zoom,zoom,zoom
1078,0.0063769817352294,7,True,zoom,zoom,zoom
125,0.0,42,False,google,google,google
1334,0.0015981197357177,6,True,zoom,zoom,zoom
86,0.0002501010894775,28,False,spotify,spotify,youtube
267,0.0030388832092285,7,True,zoom,zoom,zoom
1119,0.0044898986816406,35,False,youtube,youtube,zoom
155,0.0,35,False,youtube,youtube,youtube
98,1.811981201171875e-05,35,False,youtube,youtube,youtube
1078,9.5367431640625e-07,7,True,zoom,zoom,zoom
1466,0.0,79,False,firefox,firefox,firefox
86,9.5367431640625e-07,28,False,spotify,spotify,youtube
330,0.0166389942169189,16,True,zoom,zoom,zoom
335,0.0051500797271728,7,True,zoom,zoom,zoom
1176,0.0030040740966796,6,True,zoom,zoom,zoom
1176,0.0005860328674316,6,True,zoom,zoom,zoom
144,0.0064380168914794,7,True,zoom,zoom,zoom
1241,0.0,6,True,zoom,zoom,zoom
1128,0.0028300285339355,6,True,zoom,zoom,zoom
66,0.0005919933319091,3,False,firefox,youtube,google
330,0.0010170936584472,16,True,zoom,zoom,zoom
500,0.4728150367736816,28,False,spotify,spotify,spotify
86,0.0021159648895263,28,False,spotify,spotify,google
1294,0.0011050701141357,35,False,youtube,youtube,youtube
125,0.0,42,False,google,google,google
1175,0.0021378993988037,6,True,zoom,zoom,zoom
1078,9.5367431640625e-07,7,True,zoom,zoom,zoom
66,0.0074939727783203,3,False,firefox,firefox,zoom
348,0.0048480033874511,16,True,zoom,zoom,zoom
1078,0.0007269382476806,7,True,zoom,zoom,zoom
1466,0.0,79,False,firefox,firefox,firefox
343,0.0208261013031005,16,True,zoom,zoom,zoom
771,9.5367431640625e-07,42,False,google,google,youtube
322,0.0085408687591552,16,True,zoom,zoom,zoom
1078,0.0002529621124267,7,True,zoom,zoom,zoom
10804,0.0,35,False,youtube,youtube,youtube
1066,0.0,6,True,zoom,zoom,zoom
144,0.0390679836273193,7,True,zoom,zoom,firefox
1195,0.0,6,True,zoom,zoom,zoom
1115,9.5367431640625e-07,6,True,zoom,zoom,zoom
86,8.58306884765625e-05,35,False,youtube,youtube,google
1262,0.0139760971069335,6,True,zoom,zoom,zoom
86,0.0002038478851318,42,False,google,google,youtube
86,0.000108003616333,35,False,youtube,youtube,spotify
94,0.0004560947418212,42,False,google,google,youtube
1164,0.0148150920867919,6,True,zoom,zoom,zoom
1735,0.0003750324249267,75,False,firefox,firefox,spotify
2114,0.0,79,False,firefox,firefox,firefox
1294,0.0,35,False,youtube,youtube,google
115,0.0040490627288818,1,False,zoom,zoom,zoom
66,0.0004010200500488,44,False,firefox,firefox,firefox
18266,0.0034399032592773,79,False,firefox,firefox,firefox
1256,1.1920928955078125e-06,6,True,zoom,zoom,zoom
86,0.451200008392334,84,False,firefox,firefox,spotify
205,0.0002720355987548,21,True,zoom,zoom,zoom
87,0.0001389980316162,35,True,firefox,firefox,google
86,0.000119924545288,35,False,youtube,youtube,spotify
1252,0.0035109519958496,6,True,zoom,zoom,zoom
1078,0.0040440559387207,7,True,zoom,zoom,zoom
66,0.0001311302185058,44,False,firefox,firefox,firefox
1210,0.0017299652099609,6,True,zoom,zoom,zoom
109,0.0020420551300048,1,False,zoom,zoom,zoom
1078,9.5367431640625e-07,7,True,zoom,zoom,zoom
1101,0.0,6,True,zoom,zoom,zoom
8177,0.0008330345153808,35,False,youtube,youtube,google
66,0.002838134765625,79,False,firefox,firefox,firefox
18266,7.796287536621094e-05,79,False,firefox,firefox,firefox
86,2.9087066650390625e-05,28,False,spotify,spotify,youtube
86,9.5367431640625e-07,42,False,google,google,youtube
145,0.0065770149230957,7,True,zoom,zoom,zoom
1326,0.0047390460968017,6,True,zoom,zoom,zoom
86,0.0027551651000976,21,False,zoom,zoom,spotify
86,0.0012438297271728,35,False,youtube,youtube,youtube
74,0.0028400421142578,0,False,youtube,firefox,firefox
86,5.4836273193359375e-05,35,False,youtube,youtube,google
1078,0.0064730644226074,7,True,zoom,zoom,zoom
1078,0.0,7,True,zoom,zoom,zoom
1251,0.0106160640716552,6,True,zoom,zoom,zoom
1078,0.0,7,True,zoom,zoom,zoom
1078,0.0045928955078125,7,True,zoom,zoom,zoom
278,0.0101521015167236,7,True,zoom,zoom,zoom
4913,0.0001342296600341,28,False,spotify,spotify,youtube
333,0.0008130073547363,16,True,zoom,zoom,zoom
86,0.0030579566955566,35,False,youtube,youtube,google
9802,0.0,35,False,youtube,youtube,youtube
60,0.3111040592193603,28,False,spotify,spotify,spotify
1078,0.0,7,True,zoom,zoom,zoom
1078,0.0001640319824218,7,True,zoom,zoom,zoom
1078,0.007659912109375,7,True,zoom,zoom,zoom
12578,5.960464477539063e-06,35,False,youtube,youtube,youtube
66,0.000180959701538,19,False,youtube,zoom,firefox
1078,0.011409044265747,7,True,zoom,zoom,zoom
1195,0.0002751350402832,6,True,zoom,zoom,zoom
330,0.0073208808898925,7,True,zoom,zoom,zoom
337,0.0074348449707031,7,True,zoom,zoom,zoom
1078,0.0,7,True,zoom,zoom,zoom
151,8.797645568847656e-05,15,True,zoom,zoom,zoom
86,0.0005228519439697,42,False,google,google,youtube
155,0.0,35,False,youtube,youtube,youtube
1139,0.0003669261932373,6,True,zoom,zoom,zoom
86,0.0102920532226562,21,False,zoom,zoom,zoom
272,0.0002040863037109,16,True,zoom,zoom,zoom
94,0.0,35,False,youtube,youtube,youtube
237,0.0,42,False,google,google,zoom
1260,0.0070841312408447,6,True,zoom,zoom,zoom
86,0.0025639533996582,35,False,youtube,youtube,youtube
1294,8.416175842285156e-05,35,False,youtube,youtube,google
137,0.0118107795715332,21,True,zoom,zoom,zoom
862,0.0,35,False,youtube,youtube,google
1078,0.0003740787506103,7,True,zoom,zoom,zoom
1303,0.0014359951019287,6,True,zoom,zoom,zoom
1230,9.5367431640625e-07,28,False,spotify,spotify,zoom
146,0.007369041442871,7,True,zoom,zoom,zoom
490,0.0,35,False,youtube,youtube,spotify
1297,0.0027389526367187,6,True,zoom,zoom,zoom
834,0.0028688907623291,6,True,zoom,zoom,google
1198,0.0095579624176025,6,True,zoom,zoom,zoom
370,0.0002999305725097,42,False,google,google,firefox
169,0.0035970211029052,7,True,zoom,zoom,zoom
147,0.0076608657836914,7,True,zoom,zoom,zoom
1294,0.0,35,False,youtube,youtube,google
5280,0.0002110004425048,35,False,youtube,youtube,youtube
1294,0.0,42,False,google,google,google
1078,0.0048539638519287,7,True,zoom,zoom,zoom
86,0.0001020431518554,28,False,spotify,spotify,spotify
1474,0.0022969245910644,35,False,youtube,youtube,google
130,0.0,6,True,zoom,zoom,zoom
1284,0.0038750171661376,6,True,zoom,zoom,zoom
1078,0.0,7,True,zoom,zoom,zoom
159,0.0059418678283691,16,True,zoom,zoom,zoom
1234,0.0038039684295654,6,True,zoom,zoom,zoom
317,0.0010750293731689,16,True,zoom,zoom,zoom
1044,0.0020978450775146,42,False,google,google,zoom
1294,0.0230410099029541,35,False,youtube,youtube,spotify
1294,0.0,28,False,spotify,spotify,google
1108,0.0,6,True,zoom,zoom,zoom
86,0.0001537799835205,42,False,google,google,google
1078,0.0,7,True,zoom,zoom,zoom
123,0.0089409351348876,15,True,zoom,zoom,google
86,0.0055809020996093,28,False,spotify,spotify,zoom
136,0.0,7,True,zoom,zoom,zoom
1175,0.0,6,True,zoom,zoom,zoom
309,0.0001928806304931,16,True,zoom,zoom,zoom
150,0.0004458427429199,8,False,firefox,firefox,zoom
195,0.0005578994750976,15,True,zoom,zoom,zoom
102,1.1920928955078125e-06,4,True,zoom,zoom,google
1236,0.0,6,True,zoom,zoom,zoom
1147,0.0,6,True,zoom,zoom,zoom
86,0.0,35,False,youtube,youtube,youtube
1261,0.0007491111755371,35,False,youtube,youtube,zoom
170,0.0,35,False,youtube,youtube,spotify
150,0.0095839500427246,7,True,zoom,zoom,zoom
5666,1.1205673217773438e-05,79,False,firefox,firefox,firefox
361,0.0,0,False,youtube,youtube,youtube
1466,0.000133991241455,1,False,firefox,firefox,firefox
1273,9.5367431640625e-07,6,True,zoom,zoom,zoom
331,0.0056750774383544,16,True,zoom,zoom,zoom
153,0.0,79,False,firefox,firefox,firefox
149,0.0005159378051757,16,True,zoom,zoom,zoom
86,0.0047202110290527,35,False,youtube,youtube,spotify
285,0.0017919540405273,7,True,zoom,zoom,zoom
105,0.0004498958587646,10,False,firefox,zoom,firefox
86,0.0003190040588378,42,False,google,google,youtube
9190,0.0,35,False,youtube,youtube,google
80,0.0003750324249267,12,True,spotify,zoom,youtube
1078,0.0001430511474609,7,True,zoom,zoom,zoom
117,0.0080230236053466,42,False,google,google,zoom
1293,9.5367431640625e-07,6,True,zoom,zoom,zoom
1078,0.0,7,True,zoom,zoom,zoom
66,0.0027239322662353,0,False,youtube,youtube,zoom
3710,0.0,28,False,spotify,spotify,youtube
69,0.0161719322204589,13,True,zoom,zoom,zoom
1466,0.0014491081237792,1,False,firefox,firefox,firefox
86,5.0067901611328125e-06,35,False,youtube,youtube,youtube
133,0.0112700462341308,6,True,zoom,zoom,zoom
322,0.0189340114593505,7,True,zoom,zoom,zoom
125,0.0014278888702392,42,False,google,google,google
1295,0.0105030536651611,6,True,zoom,zoom,zoom
835,0.0031239986419677,6,True,zoom,zoom,zoom
1228,0.0100688934326171,6,True,zoom,zoom,zoom
86,1.883506774902344e-05,35,False,youtube,youtube,youtube
86,9.79900360107422e-05,28,False,spotify,spotify,spotify
86,0.3245317935943603,28,False,spotify,spotify,spotify
290,9.5367431640625e-07,79,False,firefox,firefox,firefox
327,0.0010340213775634,16,True,zoom,zoom,zoom
289,0.0095999240875244,16,True,zoom,zoom,zoom
147,0.0065741539001464,7,True,zoom,zoom,zoom
1288,0.0029401779174804,6,True,zoom,zoom,zoom
86,2.5033950805664062e-05,42,False,google,google,youtube
86,1.5974044799804688e-05,42,False,google,google,youtube
1078,0.0001552104949951,7,True,zoom,zoom,zoom
2502,0.0020811557769775,42,False,google,google,google
1078,0.0077099800109863,7,True,zoom,zoom,zoom
1078,0.0080819129943847,7,True,zoom,zoom,zoom
175,0.0056478977203369,16,True,zoom,zoom,zoom
302,0.0131089687347412,16,True,zoom,zoom,zoom
1077,0.0025258064270019,6,True,zoom,zoom,zoom
66,0.0027029514312744,2,False,zoom,zoom,firefox
13966,0.0011861324310302,35,False,youtube,youtube,youtube
1078,9.5367431640625e-07,7,True,zoom,zoom,zoom
18266,0.0001230239868164,79,False,firefox,firefox,firefox
1078,0.0,7,True,zoom,zoom,zoom
3710,0.0012509822845458,42,False,google,google,youtube
86,2.694129943847656e-05,42,False,google,google,youtube
87,0.0078020095825195,18,True,firefox,firefox,google
1078,0.0,7,True,zoom,zoom,zoom
1238,0.002530813217163,6,True,zoom,zoom,zoom
86,0.0,35,False,youtube,youtube,youtube
1078,0.0077340602874755,7,True,zoom,zoom,zoom
86,3.600120544433594e-05,35,False,youtube,youtube,google
1294,1.1920928955078125e-06,35,False,youtube,youtube,youtube
1474,0.0004429817199707,35,False,youtube,youtube,youtube
124,0.0022439956665039,35,False,youtube,youtube,youtube
94,7.390975952148438e-05,35,False,youtube,youtube,google
148,0.0004398822784423,16,True,zoom,zoom,zoom
66,0.0951740741729736,82,False,firefox,firefox,spotify
1078,0.0,7,True,zoom,zoom,zoom
1078,0.0,7,True,zoom,zoom,zoom
1078,0.0001990795135498,7,True,zoom,zoom,zoom
86,3.600120544433594e-05,35,False,youtube,youtube,google
146,0.0174689292907714,7,True,zoom,zoom,zoom
105,0.0004210472106933,44,False,firefox,firefox,firefox
1078,0.0,7,True,zoom,zoom,zoom
320,0.0005249977111816,7,True,zoom,zoom,zoom
1474,0.0002379417419433,42,False,google,google,spotify
135,0.0,1,False,youtube,zoom,zoom
86,0.0013618469238281,35,False,youtube,youtube,zoom
1078,0.0,7,True,zoom,zoom,zoom
1078,0.0,7,True,zoom,zoom,zoom
132,0.0,28,False,spotify,spotify,youtube
4250,0.0013859272003173,35,False,youtube,youtube,youtube
243,0.0008668899536132,35,False,youtube,youtube,zoom
4522,0.0,35,False,youtube,youtube,youtube
1265,0.002000093460083,6,True,zoom,zoom,zoom
66,8.511543273925781e-05,8,False,firefox,firefox,firefox
1158,0.0012788772583007,6,True,zoom,zoom,zoom
137,9.5367431640625e-07,7,True,zoom,zoom,zoom
178,0.0,42,False,google,google,google
1294,0.007761001586914,42,False,google,google,google
1078,0.0,7,True,zoom,zoom,zoom
1078,0.0003988742828369,7,True,zoom,zoom,zoom
13374,0.0,35,False,youtube,youtube,youtube
1234,0.0,6,True,zoom,zoom,zoom
1220,0.0,6,True,zoom,zoom,zoom
86,2.5033950805664062e-05,42,False,google,google,youtube
1248,9.5367431640625e-07,6,True,zoom,zoom,zoom
191,0.0012710094451904,16,True,zoom,zoom,firefox
86,0.0009219646453857,35,False,youtube,youtube,spotify
154,0.0033671855926513,16,True,zoom,zoom,zoom
345,0.0056087970733642,16,True,zoom,zoom,zoom
1296,0.0,6,True,zoom,zoom,zoom
1176,2.1457672119140625e-06,6,True,zoom,zoom,zoom
66,0.0038919448852539,1,False,zoom,zoom,youtube
86,4.8160552978515625e-05,35,False,youtube,youtube,youtube
138,0.0167889595031738,1,False,zoom,zoom,zoom
317,0.0159440040588378,16,True,zoom,zoom,zoom
94,0.001194953918457,35,False,youtube,youtube,youtube
156,0.0071909427642822,7,True,zoom,zoom,zoom
155,0.0066480636596679,16,True,zoom,zoom,zoom
1078,0.0,7,True,zoom,zoom,zoom
18266,0.0023329257965087,79,False,firefox,firefox,firefox
1078,9.5367431640625e-07,7,True,zoom,zoom,zoom
1466,0.0004920959472656,1,False,firefox,firefox,firefox
1078,0.0001468658447265,7,True,zoom,zoom,zoom
1078,0.00836181640625,7,True,zoom,zoom,zoom
1466,0.0,1,False,firefox,firefox,firefox
1294,0.0005919933319091,35,False,youtube,youtube,google
1078,0.0,7,True,zoom,zoom,zoom
1078,0.0097758769989013,7,True,zoom,zoom,zoom
1188,0.0029690265655517,6,True,zoom,zoom,zoom
2250,0.0002939701080322,42,False,google,google,youtube
312,0.00632905960083,16,True,zoom,zoom,zoom
1257,0.0002031326293945,6,True,zoom,zoom,zoom
1294,0.000227928161621,6,True,zoom,zoom,google
315,0.0087401866912841,7,True,zoom,zoom,zoom
1294,0.0,42,False,google,google,google
66,0.003767967224121,1,False,firefox,zoom,youtube
66,0.0013809204101562,26,False,spotify,spotify,zoom
1078,9.5367431640625e-07,7,True,zoom,zoom,zoom
1078,0.000349998474121,7,True,zoom,zoom,zoom
1199,0.0,6,True,zoom,zoom,zoom
315,0.0073661804199218,16,True,zoom,zoom,zoom
86,0.0527420043945312,28,False,spotify,spotify,spotify
1130,0.0,6,True,zoom,zoom,zoom
60,2.2526180744171143,28,False,spotify,spotify,spotify
1078,0.0016660690307617,7,True,zoom,zoom,zoom
132,0.00118088722229,35,False,youtube,youtube,spotify
1225,0.0084779262542724,6,True,zoom,zoom,zoom
324,0.0072548389434814,16,True,zoom,zoom,zoom
106,0.0007209777832031,7,True,zoom,zoom,zoom
1294,0.0005409717559814,42,False,google,google,spotify
136,0.0,7,True,zoom,zoom,zoom
1078,0.0179159641265869,7,True,zoom,zoom,zoom
204,0.0003490447998046,15,True,zoom,zoom,zoom
1294,0.0,42,False,google,google,google
86,0.000133991241455,28,False,spotify,spotify,zoom
1078,0.0001771450042724,7,True,zoom,zoom,zoom
86,2.193450927734375e-05,28,False,spotify,spotify,youtube
18266,0.0020630359649658,79,False,firefox,firefox,firefox
156,0.0170118808746337,7,True,zoom,zoom,zoom
371,0.0001749992370605,42,False,google,google,firefox
43466,0.0,79,False,firefox,firefox,spotify
1263,0.0109820365905761,6,True,zoom,zoom,zoom
66,1.3113021850585938e-05,44,False,firefox,firefox,firefox
1294,0.0,28,False,spotify,spotify,google
86,9.5367431640625e-07,21,False,zoom,zoom,youtube
86,0.0032448768615722,35,False,youtube,youtube,youtube
1294,0.0,35,False,youtube,youtube,google
1078,0.0,7,True,zoom,zoom,zoom
1215,0.0034229755401611,6,True,zoom,zoom,zoom
1078,0.0004911422729492,7,True,zoom,zoom,zoom
1209,0.0,6,True,zoom,zoom,zoom
7026,0.0061559677124023,35,False,youtube,youtube,firefox
105,0.0,3,False,firefox,firefox,firefox
66,0.0001301765441894,44,False,firefox,firefox,firefox
1078,9.5367431640625e-07,7,True,zoom,zoom,zoom
1078,0.0074968338012695,7,True,zoom,zoom,zoom
1078,0.0,7,True,zoom,zoom,zoom
1294,0.0,6,True,zoom,zoom,google
1078,0.0,7,True,zoom,zoom,zoom
1294,0.0,35,False,youtube,youtube,google
1466,0.0,1,False,firefox,firefox,firefox
1078,0.0005390644073486,7,True,zoom,zoom,zoom
1284,0.0,6,True,zoom,zoom,zoom
86,0.000108003616333,42,False,google,google,spotify
1078,0.0,7,True,zoom,zoom,zoom
1265,0.0,6,True,zoom,zoom,zoom
332,0.0085210800170898,16,True,zoom,zoom,zoom
1206,0.0010781288146972,6,True,zoom,zoom,zoom
1078,0.0071089267730712,7,True,zoom,zoom,zoom
7026,0.0018041133880615,35,False,youtube,youtube,youtube
66,0.0,81,False,firefox,firefox,firefox
86,3.695487976074219e-05,28,False,spotify,spotify,google
1474,0.3116531372070312,42,False,google,google,spotify
1245,0.0,6,True,zoom,zoom,zoom
1294,0.0,35,False,youtube,youtube,google
117,0.0002729892730712,42,False,google,google,youtube
66,7.605552673339844e-05,13,False,firefox,firefox,firefox
66,9.894371032714844e-05,44,False,firefox,firefox,firefox
1078,0.0158350467681884,7,True,zoom,zoom,zoom
86,2.9087066650390625e-05,28,False,spotify,spotify,youtube
66,2.408027648925781e-05,8,False,firefox,firefox,firefox
1244,0.0042588710784912,6,True,zoom,zoom,zoom
1078,0.0,7,True,zoom,zoom,zoom
86,1.2159347534179688e-05,28,False,spotify,spotify,spotify
86,0.0002748966217041,35,False,youtube,youtube,youtube
86,0.0026731491088867,42,False,google,google,spotify
144,0.0154001712799072,7,True,zoom,zoom,zoom
1924,0.0032789707183837,28,False,spotify,spotify,youtube
86,0.0001118183135986,21,False,zoom,zoom,google
1078,0.0,7,True,zoom,zoom,zoom
8466,0.0,79,False,firefox,firefox,firefox
86,7.152557373046875e-06,28,False,spotify,spotify,youtube
4293,0.0,42,False,google,google,youtube
1078,0.0,7,True,zoom,zoom,zoom
106,0.0023410320281982,16,True,zoom,zoom,zoom
210,0.0009758472442626,7,True,zoom,zoom,zoom
150,0.0161740779876709,7,True,zoom,zoom,zoom
18266,4.100799560546875e-05,79,False,firefox,firefox,firefox
1082,0.0,6,True,zoom,zoom,zoom
66,0.0,3,False,firefox,firefox,firefox
66,3.790855407714844e-05,79,False,firefox,firefox,zoom
1968,0.0007460117340087,44,False,firefox,firefox,firefox
2742,0.0,6,False,firefox,firefox,youtube
1157,0.0018270015716552,6,True,zoom,zoom,zoom
1474,0.0004210472106933,42,False,google,google,google
1189,0.0037488937377929,6,True,zoom,zoom,zoom
1474,0.0037651062011718,35,False,youtube,youtube,google
521,0.0023128986358642,35,False,youtube,youtube,youtube
86,8.916854858398438e-05,35,False,youtube,youtube,spotify
86,3.2901763916015625e-05,35,False,youtube,youtube,google
1968,0.0021760463714599,46,False,firefox,firefox,firefox
94,9.608268737792967e-05,35,False,youtube,youtube,youtube
1294,0.0,28,False,spotify,spotify,google
86,0.000295877456665,35,False,youtube,youtube,spotify
1248,0.0020151138305664,6,True,zoom,zoom,zoom
86,2.312660217285156e-05,21,False,zoom,zoom,youtube
147,0.0059421062469482,7,True,zoom,zoom,zoom
86,1.9073486328125e-05,42,False,google,google,youtube
66,4.0531158447265625e-06,44,False,firefox,firefox,firefox
106,0.0060739517211914,7,True,zoom,zoom,zoom
302,7.891654968261719e-05,35,False,youtube,youtube,youtube
1474,0.001147985458374,35,False,youtube,youtube,google
179,0.0014379024505615,35,False,youtube,youtube,youtube
1294,9.5367431640625e-07,35,False,youtube,youtube,youtube
1294,0.0,28,False,spotify,spotify,google
1233,0.0,6,True,zoom,zoom,zoom
1078,0.0,7,True,zoom,zoom,zoom
1155,0.0007579326629638,6,True,zoom,zoom,zoom
331,0.0013020038604736,16,True,zoom,zoom,zoom
1078,0.0008189678192138,7,True,zoom,zoom,zoom
1294,0.0,35,False,youtube,youtube,google
1198,0.013603925704956,6,True,zoom,zoom,zoom
386,9.5367431640625e-07,28,False,spotify,spotify,youtube
1474,0.0003061294555664,42,False,google,google,spotify
1085,0.0179710388183593,7,True,zoom,zoom,zoom
1078,0.0082960128784179,7,True,zoom,zoom,zoom
86,2.694129943847656e-05,28,False,spotify,spotify,youtube
1306,9.5367431640625e-07,6,True,zoom,zoom,zoom
5638,0.0011451244354248,35,False,youtube,youtube,youtube
271,0.0065960884094238,7,True,zoom,zoom,zoom
151,0.0001139640808105,13,True,zoom,zoom,zoom
1173,0.0020868778228759,6,True,zoom,zoom,zoom
1294,0.0,6,True,zoom,zoom,google
7026,0.0020761489868164,35,False,youtube,youtube,youtube
97,0.0,1,False,firefox,zoom,firefox
86,9.5367431640625e-07,28,False,spotify,spotify,youtube
143,0.0099101066589355,16,True,zoom,zoom,zoom
158,0.0089108943939208,16,True,zoom,zoom,zoom
1273,0.0037519931793212,6,True,zoom,zoom,zoom
500,0.2503819465637207,10,False,firefox,spotify,spotify
76,0.0002360343933105,13,True,zoom,zoom,zoom
1294,0.0,35,False,youtube,youtube,google
1294,0.0,42,False,google,google,google
1301,9.5367431640625e-07,6,True,zoom,zoom,zoom
1078,0.0,7,True,zoom,zoom,zoom
86,9.012222290039062e-05,28,False,spotify,spotify,youtube
267,0.0003747940063476,16,True,zoom,zoom,zoom
1466,0.0,79,False,firefox,firefox,firefox
1151,9.5367431640625e-07,6,True,zoom,zoom,zoom
86,0.0,35,False,youtube,youtube,youtube
86,0.0001430511474609,35,False,youtube,youtube,spotify
1078,1.1920928955078125e-06,7,True,zoom,zoom,zoom
1078,0.0,7,True,zoom,zoom,zoom
1297,0.0,6,True,zoom,zoom,zoom
66,2.8848648071289062e-05,8,False,firefox,firefox,firefox
150,0.007951021194458,7,True,zoom,zoom,zoom
337,0.0088148117065429,16,True,zoom,zoom,zoom
72,0.0008981227874755,8,False,firefox,firefox,google
1010,0.0,6,True,zoom,zoom,youtube
1269,0.0,6,True,zoom,zoom,zoom
1213,0.0,6,True,zoom,zoom,zoom
136,0.0019211769104003,7,True,zoom,zoom,zoom
146,0.0069470405578613,7,True,zoom,zoom,zoom
32565,0.005307912826538,28,False,spotify,spotify,firefox
86,0.0012531280517578,35,False,youtube,youtube,youtube
124,0.0,35,False,youtube,youtube,youtube
268,0.000349998474121,35,False,youtube,youtube,zoom
1078,0.0176048278808593,7,True,zoom,zoom,zoom
1190,0.0070130825042724,6,True,zoom,zoom,zoom
1210,0.0,6,True,zoom,zoom,zoom
1175,0.0,6,True,zoom,zoom,zoom
86,0.0096230506896972,28,False,spotify,spotify,google
1078,0.0,7,True,zoom,zoom,zoom
1078,0.0,7,True,zoom,zoom,zoom
338,0.0001060962677001,16,True,zoom,zoom,zoom
360,0.0133380889892578,16,True,zoom,zoom,zoom
160,0.0042369365692138,42,False,google,google,zoom
134,0.0,1,False,zoom,zoom,zoom
147,0.0042290687561035,7,True,zoom,zoom,zoom
1474,0.0,35,False,youtube,youtube,youtube
128,0.00071382522583,35,False,youtube,youtube,youtube
314,0.0828008651733398,42,False,google,google,firefox
1078,0.0,7,True,zoom,zoom,zoom
106,0.0120630264282226,7,True,zoom,zoom,zoom
1213,9.5367431640625e-07,6,True,zoom,zoom,zoom
86,3.719329833984375e-05,35,False,youtube,youtube,spotify
1078,0.0,7,True,zoom,zoom,zoom
123,0.004418134689331,15,True,zoom,zoom,zoom
1078,0.006192922592163,7,True,zoom,zoom,zoom
1078,0.0034980773925781,7,True,zoom,zoom,zoom
1294,0.0,35,False,youtube,youtube,google
7066,1.5020370483398438e-05,79,False,firefox,firefox,youtube
1151,0.0,6,True,zoom,zoom,zoom
145,0.0,7,True,zoom,zoom,zoom
750,0.0003399848937988,1,False,google,firefox,youtube
1078,0.0,7,True,zoom,zoom,zoom
400,0.0020229816436767,35,False,youtube,youtube,youtube
1078,0.0094871520996093,7,True,zoom,zoom,zoom
1078,0.0001630783081054,7,True,zoom,zoom,zoom
86,0.0162050724029541,35,False,youtube,youtube,google
1237,0.0026729106903076,6,True,zoom,zoom,zoom
1078,0.0,7,True,zoom,zoom,zoom
316,0.0005631446838378,16,True,zoom,zoom,zoom
66,0.0047662258148193,1,False,zoom,zoom,zoom
336,0.0,7,True,zoom,zoom,zoom
312,0.0028159618377685,16,True,zoom,zoom,zoom
125,0.0,42,False,google,google,google
163,0.0067889690399169,7,True,zoom,zoom,zoom
132,0.0,35,False,youtube,youtube,youtube
86,0.0,35,False,youtube,youtube,youtube
203,0.001878023147583,16,True,zoom,zoom,zoom
1078,0.0,7,True,zoom,zoom,zoom
86,1.5974044799804688e-05,35,False,youtube,youtube,youtube
278,0.0012710094451904,35,False,youtube,youtube,zoom
9190,0.0,35,False,youtube,youtube,google
86,3.0040740966796875e-05,28,False,spotify,spotify,spotify
1237,0.0009779930114746,6,True,zoom,zoom,zoom
